0,0,0
9.0128e-07,7.2909e-27,0.0051782
8.2091e-05,9.7084e-26,0.010356
0.00024316,2.6757e-25,0.015533
0.00048367,5.169e-25,0.020708
0.00080318,8.4315e-25,0.025878
0.0012012,1.2444e-24,0.031044
0.0016773,1.7186e-24,0.036204
0.0022309,2.2637e-24,0.041357
0.0028615,2.8777e-24,0.046501
0.0035685,3.5585e-24,0.051636
0.0043515,4.3038e-24,0.056761
0.0052098,5.1116e-24,0.061874
0.0061428,5.9795e-24,0.066975
0.0071499,6.9055e-24,0.072062
0.0082306,7.8871e-24,0.077134
0.0093842,8.9223e-24,0.082191
0.01061,1.0009e-23,0.087232
0.011907,1.1144e-23,0.092255
0.013276,1.2326e-23,0.097259
0.014714,1.3552e-23,0.10224
0.016223,1.482e-23,0.10721
0.0178,1.6128e-23,0.11215
0.019445,1.7473e-23,0.11708
0.021158,1.8853e-23,0.12198
0.022937,2.0267e-23,0.12685
0.024783,2.1711e-23,0.13171
0.026694,2.3183e-23,0.13653
0.02867,2.4682e-23,0.14134
0.030709,2.6205e-23,0.14611
0.032811,2.7751e-23,0.15086
0.034976,2.9316e-23,0.15558
0.037203,3.0899e-23,0.16028
0.03949,3.2499e-23,0.16494
0.041837,3.4112e-23,0.16958
0.044244,3.5738e-23,0.17418
0.04671,3.7375e-23,0.17876
0.049233,3.9021e-23,0.1833
0.051813,4.0674e-23,0.18781
0.054449,4.2332e-23,0.19229
0.057142,4.3995e-23,0.19674
0.059888,4.5661e-23,0.20115
0.062689,4.7328e-23,0.20553
0.065543,4.8996e-23,0.20987
0.06845,5.0662e-23,0.21419
0.071408,5.2328e-23,0.21846
0.074418,5.399e-23,0.2227
0.077477,5.5649e-23,0.22691
0.080586,5.7304e-23,0.23108
0.083744,5.8954e-23,0.23521
