0.087778,-6.6701e-09,0.4286
0.088834,-6.7348e-09,0.43142
0.089895,-6.7995e-09,0.43424
0.090961,-6.8641e-09,0.43706
0.092031,-6.9287e-09,0.43987
0.093105,-6.9932e-09,0.44269
0.094183,-7.0576e-09,0.4455
0.095265,-7.1219e-09,0.44832
0.096352,-7.1861e-09,0.45113
0.097443,-7.2502e-09,0.45393
0.098538,-7.3142e-09,0.45674
0.099638,-7.3781e-09,0.45955
0.10074,-7.4419e-09,0.46235
0.10185,-7.5055e-09,0.46515
0.10296,-7.5689e-09,0.46795
0.10408,-7.6323e-09,0.47075
0.1052,-7.6954e-09,0.47355
0.10632,-7.7584e-09,0.47635
0.10745,-7.8212e-09,0.47914
0.10858,-7.8838e-09,0.48193
0.10972,-7.9463e-09,0.48472
0.11086,-8.0085e-09,0.48751
0.112,-8.0705e-09,0.4903
0.11315,-8.1323e-09,0.49309
0.1143,-8.1939e-09,0.49587
0.11545,-8.2553e-09,0.49866
0.11661,-8.3165e-09,0.50144
0.11778,-8.3774e-09,0.50422
0.11894,-8.438e-09,0.50699
0.12011,-8.4984e-09,0.50977
0.12129,-8.5586e-09,0.51255
0.12247,-8.6185e-09,0.51532
0.12365,-8.6781e-09,0.51809
0.12483,-8.7374e-09,0.52086
0.12602,-8.7965e-09,0.52363
0.12722,-8.8553e-09,0.5264
0.12841,-8.9138e-09,0.52916
0.12961,-8.972e-09,0.53193
0.13082,-9.0299e-09,0.53469
0.13203,-9.0875e-09,0.53745
0.13324,-9.1448e-09,0.54021
0.13445,-9.2018e-09,0.54297
0.13567,-9.2585e-09,0.54572
0.1369,-9.3149e-09,0.54848
0.13812,-9.371e-09,0.55123
0.13935,-9.4268e-09,0.55398
0.14059,-9.4822e-09,0.55673
0.14182,-9.5373e-09,0.55948
0.14306,-9.5921e-09,0.56222
0.14431,-9.6466e-09,0.56497
0.14555,-9.7008e-09,0.56771
0.14681,-9.7546e-09,0.57045
0.14806,-9.8082e-09,0.57319
0.14932,-9.8614e-09,0.57593
